age,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,risk_level,stress_level_ord,gender_Male,gender_Other,reward_app_share
30,5.63,3.85,1.46,5.15,5.38,88,170,Low,0,0,1,0.9431614665787804
31,3.3,1.14,0.79,1.61,7.34,222,22,Low,0,0,1,0.5848483076217249
23,11.34,4.22,3.99,3.51,8.36,185,153,Moderate,1,0,0,0.7239858268090101
31,5.49,5.36,1.32,2.46,8.96,194,118,High,0,1,0,1.2167575197162988
28,11.03,4.01,1.8,4.86,8.79,94,40,High,2,1,0,0.5267451924981693
21,8.64,1.79,2.58,3.69,7.62,228,117,High,2,1,0,0.5057869784968775
20,11.84,5.53,1.33,3.27,8.89,155,25,Moderate,0,0,1,0.57939184295677
18,3.29,4.86,2.71,3.42,8.94,103,153,Moderate,1,0,1,2.300911154738251
35,3.41,3.13,0.86,3.09,7.88,59,28,Low,2,0,1,1.170087633405386
29,4.85,0.84,1.01,3.02,6.98,225,63,Low,0,0,0,0.38144322032098554
18,5.87,4.59,2.21,1.84,8.3,118,34,Moderate,0,0,0,1.1584325113402876
34,10.38,2.17,2.63,4.48,7.97,209,49,Moderate,2,1,0,0.462427701114865
27,9.11,1.41,1.31,1.87,7.07,57,97,High,1,0,0,0.29857296393271526
21,11.43,4.15,2.87,4.31,7.8,164,153,Moderate,0,0,1,0.6141731746130207
22,4.09,1.3,1.02,3.23,6.44,48,39,Low,1,0,0,0.5672370251254218
19,8.39,4.62,3.71,1.25,7.55,228,34,High,1,0,1,0.992848510983491
20,11.25,5.15,0.24,0.92,5.24,73,71,High,0,0,0,0.47911106852346064
30,6.04,2.53,3.95,4.08,8.58,67,71,Moderate,2,0,1,1.0728475044954464
27,3.89,1.82,1.13,5.4,5.29,149,20,Low,1,1,0,0.7583545608343031
34,9.07,5.23,2.29,4.02,6.04,177,109,Moderate,2,0,1,0.8291068545637427
20,6.92,1.77,0.61,5.74,6.71,41,21,Moderate,1,0,0,0.3439305861371985
21,11.58,5.08,1.49,0.94,8.81,109,132,High,2,0,0,0.5673574639587683
28,3.82,2.22,1.43,5.86,6.16,179,123,Low,2,1,0,0.9554971320688137
21,7.36,1.21,1.22,1.95,6.86,184,58,Low,0,1,0,0.3301629986191577
20,8.79,3.02,0.69,2.23,4.98,185,77,High,0,0,1,0.4220704866814009
28,10.57,3.34,0.44,5.94,4.98,112,112,Moderate,1,1,0,0.3576158602066357
19,10.95,2.04,0.26,0.59,5.02,73,31,Moderate,1,1,0,0.21004564291820613
27,5.24,4.03,2.01,5.31,4.63,237,110,Moderate,2,0,0,1.1526715357497068
33,3.21,4.13,1.71,4.57,7.04,122,174,Moderate,1,0,0,1.819314074980039
30,9.05,2.9,3.12,0.93,5.45,23,129,High,1,1,0,0.6651932966637241
32,9.36,1.55,2.26,3.28,8.76,133,43,High,2,0,0,0.4070512385629019
19,8.92,4.8,2.54,1.2,4.93,56,138,Moderate,0,1,0,0.8228698629069661
29,11.39,4.49,0.94,4.45,5.12,215,156,Moderate,1,1,0,0.47673393531747715
31,11.05,5.72,1.73,2.73,8.38,245,135,High,1,1,0,0.6742080837820738
33,4.03,3.82,2.11,4.45,5.99,37,43,Low,1,1,0,1.4714636547236586
19,11.22,3.22,1.29,2.53,8.65,122,17,Moderate,1,0,0,0.40196074848834684
23,9.52,2.16,3.19,3.46,8.91,202,111,Moderate,0,0,0,0.5619747308850073
32,8.82,3.23,3.46,3.36,4.6,185,132,High,0,0,1,0.7585033153624359
27,5.51,0.83,2.93,5.04,7.98,174,80,Low,1,0,1,0.6823955204363847
24,6.65,2.85,0.21,2.2,7.9,221,132,Moderate,2,1,0,0.46015030674431473
34,4.52,3.19,1.76,1.71,8.21,138,88,Low,1,0,1,1.0951325010768804
22,7.17,1.79,3.95,4.03,7.38,183,147,Moderate,2,0,0,0.8005577684019849
33,5.94,2.07,3.28,4.85,5.75,216,177,Low,2,0,1,0.9006732490449074
18,9.51,3.81,2.88,3.12,6.49,34,94,Moderate,1,1,0,0.703469957574137
18,3.64,1.58,3.1,1.94,5.18,64,104,Low,0,0,0,1.2857139324961722
32,9.22,1.92,1.47,2.38,7.41,180,56,High,0,0,0,0.36767891890684173
35,6.2,2.26,3.69,2.72,8.61,214,84,Low,1,1,0,0.9596772645681829
18,4.66,0.78,0.29,2.8,8.57,123,25,Low,1,0,1,0.2296136846322565
19,11.59,5.32,0.43,2.03,6.58,32,174,Moderate,0,0,0,0.4961172997310354
19,3.49,1.81,0.64,1.14,7.08,119,174,Low,0,0,1,0.7020055295113096
18,6.8,2.41,1.59,3.63,8.6,49,100,Moderate,2,0,1,0.5882352076124695
29,4.14,2.68,2.32,1.95,4.97,210,21,Low,2,0,1,1.2077291768770104
30,7.43,4.61,1.19,5.71,6.35,82,62,High,1,0,0,0.7806190066461635
21,8.42,3.1,3.17,5.4,6.33,106,148,High,0,0,1,0.7446554935088487
24,5.43,1.48,0.13,5.05,8.56,75,35,Low,0,1,0,0.296500866206102
23,4.29,3.07,2.47,5.72,8.42,149,160,Low,1,1,0,1.29137499035548
35,9.55,0.68,1.94,2.66,8.49,184,135,Moderate,2,0,1,0.27434552101094023
34,3.52,1.07,3.23,0.68,6.08,195,163,Low,0,1,0,1.2215905620481358
22,4.89,3.22,0.18,2.08,6.86,27,116,Low,2,0,0,0.6952963813299835
35,9.13,2.7,1.0,0.69,8.3,202,58,High,1,0,1,0.40525734882175807
27,4.17,3.72,0.79,3.73,6.61,53,45,Low,1,0,1,1.0815345128214597
30,8.51,4.59,0.14,3.1,6.21,32,53,High,1,0,0,0.5558166209381175
20,8.28,0.74,3.18,1.59,6.59,28,57,Moderate,1,0,0,0.4734298945132978
18,4.85,2.77,3.31,1.43,8.77,229,62,Low,1,0,0,1.2536079889468066
30,3.09,3.46,3.59,2.47,4.89,169,166,Low,1,0,1,2.281552659691696
25,4.58,1.52,1.62,3.83,7.92,39,140,Low,0,0,1,0.6855893699586528
23,9.13,1.48,3.87,0.92,7.19,55,52,High,2,1,0,0.5859802205936231
35,5.32,3.54,1.32,5.24,8.85,119,37,Low,1,1,0,0.9135336628696122
26,10.77,5.61,3.36,5.44,6.84,240,75,Moderate,0,1,0,0.8328690034476322
27,3.43,1.61,3.25,1.57,6.8,120,177,Low,2,0,0,1.4169092078981902
34,6.65,4.04,0.09,5.7,6.67,114,121,Moderate,0,1,0,0.6210525381875882
22,7.36,2.51,2.46,4.31,7.47,24,86,Low,0,1,0,0.6752716473815695
25,7.07,0.98,0.57,1.11,8.12,93,130,Low,1,0,1,0.21923617832585876
22,9.17,5.94,2.81,3.92,8.43,103,81,Moderate,1,0,1,0.9541983692259141
25,11.46,4.52,3.49,3.31,5.14,99,22,High,0,0,1,0.6989528185905045
34,3.94,5.5,1.67,0.91,6.76,170,144,High,0,1,0,1.8197964924374384
24,5.08,4.48,1.75,5.97,8.0,104,47,Moderate,1,0,0,1.2263777113429701
33,5.09,1.24,2.81,4.38,5.31,249,52,Low,1,1,0,0.7956776432853353
28,3.45,1.03,2.47,3.68,8.0,67,160,Low,1,1,0,1.014492459567403
20,9.34,2.67,3.26,5.94,8.02,128,16,High,0,1,0,0.6349035722801315
25,4.79,2.84,3.25,0.53,7.81,107,133,Low,0,0,1,1.2713984819627386
27,11.16,3.13,3.9,1.01,4.89,249,49,Moderate,1,0,1,0.6299282589670019
21,8.25,0.98,1.05,2.7,8.67,240,28,High,0,1,0,0.2460605762350817
30,7.12,4.56,1.68,5.31,6.1,178,163,High,2,0,1,0.8764043712915207
32,6.65,4.57,0.55,2.58,8.93,166,161,High,1,1,0,0.7699246962519254
32,9.0,4.56,0.79,4.24,8.88,95,170,High,1,1,0,0.594444378395069
21,7.48,3.08,1.09,5.45,5.17,57,40,Low,2,0,1,0.5574865564857544
21,10.29,4.87,3.37,1.55,6.81,191,162,High,0,1,0,0.8007773760177479
21,7.08,1.06,2.65,3.75,6.14,80,158,Low,2,1,0,0.5240112254221433
33,3.91,2.14,0.83,5.76,4.89,75,96,Low,2,1,0,0.7595905985701794
20,9.27,5.8,2.42,5.8,8.85,248,112,High,0,0,0,0.8867312959297415
20,9.31,5.29,3.46,1.66,8.72,182,144,High,0,1,0,0.9398495231096109
33,10.21,3.49,3.86,4.29,5.16,121,153,High,2,0,1,0.7198823976608817
19,4.56,3.32,1.21,3.03,7.53,126,161,Low,0,0,1,0.9934208347761326
23,6.32,2.11,2.42,1.09,5.86,83,122,Moderate,0,1,0,0.7167720384854368
25,6.73,4.31,3.39,0.95,4.95,231,17,High,0,0,1,1.1441305877963464
18,7.36,4.18,2.78,1.8,6.61,52,142,High,1,0,1,0.9456520454277111
29,11.67,4.93,0.7,2.99,6.88,216,167,High,0,1,0,0.48243354906310637
31,7.02,1.27,0.21,0.99,6.44,176,65,Moderate,0,0,1,0.21082618079399135
32,5.82,4.29,2.23,4.3,6.71,86,18,High,0,0,0,1.1202747216022813
25,10.89,2.99,1.34,4.9,5.67,234,41,High,1,1,0,0.3976124520098759
25,8.43,3.06,3.38,3.12,5.77,132,122,High,2,1,0,0.76393822491836
26,4.17,5.64,3.01,3.89,6.27,124,29,Moderate,1,0,1,2.074340030134285
34,4.67,1.14,0.84,3.9,8.96,144,146,Low,1,0,1,0.42398277859041145
29,8.56,1.09,2.43,5.35,6.6,83,146,Moderate,1,0,0,0.4112149052319037
26,5.04,4.31,0.78,2.73,6.76,44,34,High,0,1,0,1.0099204345395962
28,8.37,2.33,3.91,3.83,8.66,226,27,Moderate,2,0,1,0.745519624191204
26,7.84,1.8,3.21,3.84,7.79,200,53,Low,1,0,0,0.6390305307359017
24,9.31,4.73,1.2,1.71,5.91,164,45,High,0,0,0,0.636949448233142
19,8.22,3.04,1.56,2.21,5.14,112,141,High,1,1,0,0.5596106375169541
33,8.73,3.06,3.71,0.61,6.16,138,125,High,0,0,1,0.7754867382031227
32,8.13,3.84,1.28,4.17,4.5,27,116,High,1,1,0,0.629766220200957
33,4.53,4.9,0.91,5.73,6.34,112,25,High,2,1,0,1.2825604232758447
34,4.38,1.33,0.21,1.29,5.93,213,68,Low,0,1,0,0.35159809324244445
20,10.05,1.02,1.76,5.47,8.23,134,60,High,0,0,0,0.27661688789881717
22,5.17,3.27,2.78,0.65,7.26,146,103,Low,1,0,1,1.1702125396107272
27,5.55,5.04,0.93,1.66,8.75,218,177,High,1,1,0,1.0756754818602734
19,4.86,2.1,0.8,0.79,5.12,42,68,Low,1,0,1,0.5967076961506799
26,8.95,4.57,3.22,0.73,6.15,210,159,High,1,0,1,0.8703909642021271
33,9.65,3.94,0.78,2.07,7.59,79,176,Moderate,2,0,1,0.48911912029853677
22,10.49,1.05,3.4,1.38,8.1,191,19,Moderate,2,1,0,0.4242134962618212
20,7.75,2.57,3.97,4.16,5.01,41,21,Low,0,0,1,0.843870858855373
35,5.17,2.7,2.31,3.14,4.53,192,50,Low,2,0,1,0.9690520369338419
28,5.16,2.47,1.24,4.13,8.57,175,63,Low,1,1,0,0.7189921087224596
30,4.46,4.94,2.65,1.77,7.66,179,51,High,0,0,1,1.7017933404050805
20,5.35,0.56,0.18,4.03,7.45,179,108,Low,0,0,1,0.13831773115556428
28,5.12,5.73,3.13,5.33,4.9,118,138,High,0,0,0,1.7304684120178881
28,10.38,5.71,1.18,4.18,8.37,197,91,Moderate,1,0,1,0.6637764293086291
29,7.93,4.49,2.96,0.65,4.51,48,177,High,2,0,0,0.939470247229477
27,7.96,2.21,2.38,0.52,5.72,113,41,Low,2,1,0,0.5766330933878023
22,4.53,4.47,1.81,2.31,7.26,54,103,Moderate,2,1,0,1.386313159754269
24,4.58,4.3,0.42,0.79,7.38,53,145,High,0,1,0,1.03056746057479
28,10.36,2.96,3.97,5.37,5.01,130,69,High,2,0,1,0.668918854351462
31,9.93,5.63,2.98,1.64,4.6,66,55,High,1,0,0,0.8670693990866668
35,8.61,1.46,3.62,3.19,6.38,45,68,Moderate,1,0,1,0.5900115458755465
29,11.66,5.65,1.59,0.85,8.79,173,98,High,0,1,0,0.6209261903150781
27,7.49,5.55,3.04,2.85,5.38,135,157,High,0,0,0,1.1468623301919452
34,6.19,2.86,1.25,3.24,6.38,111,97,Moderate,1,1,0,0.6639740445922382
35,6.66,2.51,3.33,2.68,7.2,218,163,Low,1,1,0,0.8768767452137018
29,8.27,0.53,2.46,5.3,8.29,125,143,High,1,0,0,0.3615477192808079
30,11.62,3.25,1.43,5.16,6.95,221,91,High,1,1,0,0.4027538379729916
34,9.34,5.0,0.73,2.54,7.72,46,121,Moderate,1,0,1,0.6134902983415099
23,3.25,3.88,0.72,1.46,5.33,218,72,Low,0,0,1,1.4153841798817905
30,11.81,5.33,0.54,3.21,5.6,204,39,High,1,0,1,0.4970363677361247
33,8.67,2.23,0.39,4.2,8.77,90,109,High,2,1,0,0.3021914299663864
25,5.98,5.25,1.17,3.85,8.26,194,172,High,0,1,0,1.0735784157895625
29,11.3,4.05,2.4,2.37,5.1,203,136,Moderate,1,1,0,0.5707964096640344
19,3.59,0.99,2.67,4.65,6.56,216,31,Low,1,1,0,1.01949832325952
31,10.66,3.6,2.44,1.03,8.42,100,15,Moderate,1,0,1,0.5666040744273851
32,11.1,5.79,0.25,5.16,6.13,145,108,High,0,0,0,0.5441440951221537
26,4.51,0.59,1.2,0.59,6.79,95,37,Low,0,0,0,0.39689569913620865
19,10.5,3.51,0.7,2.31,7.68,99,45,Moderate,0,0,0,0.4009523427664436
29,10.51,4.68,3.93,5.9,8.35,232,163,High,2,1,0,0.8192197127288571
31,8.28,1.12,3.04,4.99,5.27,158,82,High,2,0,1,0.5024153982590099
28,11.8,4.82,2.35,2.5,8.86,144,133,Moderate,2,1,0,0.6076270671502485
31,8.39,4.11,3.28,2.64,7.53,248,79,Moderate,1,0,0,0.8808103836936373
31,4.12,0.56,2.85,2.45,4.85,55,21,Low,1,0,1,0.8276697020219169
21,6.01,4.8,0.82,1.94,5.68,69,158,Moderate,2,1,0,0.9351079974861901
33,6.23,5.27,2.78,1.98,7.62,82,153,Moderate,2,1,0,1.2921346240554372
35,7.64,3.96,2.65,5.2,7.56,50,74,Low,1,1,0,0.8651831328294328
24,3.84,1.79,1.1,3.96,6.49,191,134,Low,0,0,1,0.7526039706760493
33,9.95,2.79,0.98,3.3,7.92,177,180,Moderate,2,0,1,0.37889443428196645
23,4.55,0.78,2.03,1.28,8.46,98,87,Low,2,1,0,0.6175822818500478
33,7.63,5.32,2.25,2.78,5.65,110,136,Moderate,0,0,1,0.9921361740319563
28,11.92,3.75,0.06,4.8,7.34,150,90,High,1,1,0,0.31963084566855327
21,7.85,4.8,3.32,5.91,8.33,221,39,Moderate,1,0,0,1.0343947726885638
19,5.02,5.39,0.24,2.38,7.5,166,58,High,2,1,0,1.1215137208139998
25,5.21,2.41,0.46,2.75,5.23,61,27,Low,1,0,1,0.5508636178764649
31,7.98,6.0,1.62,0.95,6.23,135,17,Moderate,1,0,1,0.9548870983850754
22,11.51,5.03,1.07,3.01,7.99,116,125,Moderate,2,0,0,0.5299738896634328
22,10.45,1.2,3.03,1.85,7.76,31,177,High,0,0,0,0.4047846502598421
30,7.88,4.29,3.94,5.01,5.97,171,48,High,0,0,0,1.0444161111147068
26,9.02,4.47,1.11,3.77,5.13,95,134,High,2,0,0,0.6186252085781366
26,10.08,2.19,0.5,1.09,8.26,125,74,High,2,0,0,0.26686505289037177
28,3.91,2.06,1.03,2.81,8.1,144,94,Low,1,0,0,0.7902811278053381
22,9.33,3.31,2.04,4.16,6.27,117,96,Moderate,2,0,0,0.5734190167825277
25,11.83,3.12,2.23,1.35,5.57,172,40,High,1,0,0,0.4522400293964472
34,4.97,1.68,1.94,5.43,5.1,218,127,Low,1,1,0,0.7283700747746329
26,4.04,5.98,3.88,5.94,4.51,72,149,Moderate,1,0,0,2.4405934552986492
33,4.24,1.76,3.46,3.0,5.16,133,91,Low,2,1,0,1.231131785110428
33,3.44,4.21,3.42,1.8,5.56,174,157,High,2,1,0,2.2180226110399386
25,11.6,1.38,3.97,3.42,8.62,68,178,High,1,1,0,0.46120685679251233
23,11.53,3.4,1.12,5.93,7.95,245,40,Moderate,2,0,1,0.39202078126445955
21,11.21,4.89,2.41,1.99,7.03,147,158,High,0,0,0,0.6512042237998016
24,4.8,5.55,2.98,5.41,5.94,68,94,Moderate,1,0,1,1.7770829631077159
32,4.15,0.57,0.2,5.59,7.04,75,62,Low,1,1,0,0.18554212396575323
20,9.13,5.81,1.84,1.11,5.37,54,90,Moderate,0,0,0,0.8378969509422836
26,7.32,1.82,2.29,0.66,6.69,249,49,Moderate,0,0,1,0.5614753331317851
35,11.48,2.87,2.4,0.93,5.16,237,43,High,2,1,0,0.45905919346174273
26,5.62,3.93,0.71,0.71,6.23,169,175,Low,1,1,0,0.8256226288927707
20,11.41,3.61,1.97,3.67,4.98,123,106,Moderate,0,1,0,0.48904465477259823
29,5.48,5.85,3.01,3.07,6.25,49,47,High,1,0,0,1.6167880261335716
29,3.83,5.91,0.08,2.62,6.35,157,104,High,1,0,1,1.5639682600605065
25,7.94,5.22,1.8,4.01,8.07,210,154,High,1,1,0,0.884130871016263
19,11.33,1.09,2.37,0.93,5.22,124,64,High,1,1,0,0.30538390949833105
20,4.25,4.15,3.74,4.59,5.43,213,37,Moderate,1,0,0,1.856470151418788
18,6.27,2.61,1.82,2.12,7.75,64,104,Moderate,0,0,0,0.7065389622744876
30,6.03,4.99,2.82,2.03,6.19,227,34,High,0,0,0,1.2951904983100335
19,4.86,2.36,1.42,4.61,8.34,92,55,Low,0,0,0,0.7777776177412308
31,6.82,5.27,2.98,1.19,6.34,198,138,High,1,0,1,1.209677241982809
18,5.5,2.46,3.01,5.67,7.9,95,58,Low,1,1,0,0.9945452737190411
29,5.6,2.97,0.21,1.99,6.67,178,116,Low,2,0,1,0.5678570414540998
33,11.21,1.72,0.43,0.76,6.07,236,102,Moderate,2,1,0,0.1917930248177498
21,9.95,4.02,3.79,2.25,8.15,85,16,Moderate,0,0,1,0.7849245442286891
32,8.5,4.84,2.81,2.79,6.97,155,146,High,2,0,1,0.8999998941176597
25,6.84,2.26,2.53,2.97,7.94,134,162,Moderate,2,1,0,0.700292295278904
29,9.6,5.57,2.53,4.06,4.76,216,92,High,2,0,0,0.8437499121093842
30,7.64,3.72,1.98,4.2,5.98,226,130,Moderate,2,1,0,0.7460732007757591
28,5.09,4.68,0.43,3.41,6.95,123,127,High,2,1,0,1.0039290758489043
21,10.62,5.42,3.61,4.24,8.35,225,87,High,0,0,0,0.8502824058114496
23,4.95,5.45,0.08,0.55,5.16,223,174,Moderate,1,0,0,1.1171714914805067
20,10.21,3.58,1.94,2.99,6.15,228,61,High,2,1,0,0.5406463721208254
25,9.16,0.61,1.15,4.94,5.73,47,174,Moderate,0,0,1,0.19213971701531474
19,4.9,3.21,2.12,0.58,7.06,204,71,Low,2,1,0,1.0877548800500243
20,7.1,5.08,3.54,4.63,8.77,144,22,High,0,0,0,1.21408433604446
19,7.97,3.12,2.79,3.12,8.87,47,121,Moderate,0,0,1,0.7415306472358034
23,7.41,2.78,0.19,0.74,8.86,183,170,Moderate,1,1,0,0.40080966250881744
18,8.35,3.04,0.25,1.68,6.17,192,116,High,0,1,0,0.3940119288608469
18,7.74,2.36,0.97,3.0,4.53,35,20,Low,0,0,1,0.43023250255394024
21,4.52,2.68,3.32,5.31,8.75,30,96,Low,2,1,0,1.3274333346386429
35,11.18,4.54,2.27,4.84,7.77,48,16,High,1,1,0,0.6091233802215225
19,10.55,1.1,2.46,0.94,8.06,218,123,Moderate,0,0,0,0.3374407263089359
21,8.11,1.92,0.54,5.83,7.16,104,144,High,0,1,0,0.3033291857793853
21,3.57,5.31,0.08,4.81,8.16,84,92,High,2,0,0,1.5098034986544822
19,11.75,4.38,3.69,1.36,7.72,236,147,High,0,0,1,0.6868084521865148
34,3.45,4.32,3.79,3.9,8.87,20,58,High,1,1,0,2.3507239563118962
25,11.68,1.49,0.46,3.05,5.94,148,128,Moderate,0,1,0,0.16695204050068146
22,3.15,1.0,0.83,4.91,5.09,80,42,Low,1,0,1,0.5809521965231123
32,5.52,3.35,0.67,3.31,6.7,22,142,Low,2,0,0,0.7282607376339245
31,5.07,4.34,3.66,2.8,8.4,213,126,Moderate,1,0,1,1.5779089589923156
31,11.51,2.22,2.44,0.89,8.91,30,80,High,1,0,0,0.4048652993166552
28,10.78,5.93,3.88,4.01,8.32,207,92,High,1,0,1,0.9100184684583981
21,5.21,4.98,2.53,1.11,5.39,62,134,Moderate,2,0,1,1.4414584565338855
32,9.93,1.3,3.13,1.45,6.61,116,124,Moderate,1,0,0,0.4461228150933721
27,9.92,4.74,1.16,2.86,5.87,180,85,Moderate,0,1,0,0.5947580045606851
21,10.65,1.79,1.66,4.66,8.52,164,90,Moderate,0,1,0,0.3239436315545886
25,5.75,5.76,2.89,1.7,6.24,151,56,High,2,0,0,1.5043475644612931
29,5.73,5.46,0.6,0.53,8.04,76,172,Moderate,0,0,1,1.0575914384657175
32,8.75,0.9,2.45,5.45,7.52,143,17,Moderate,1,1,0,0.38285709910204585
29,9.74,3.41,2.55,5.11,5.45,110,77,Moderate,0,0,0,0.6119095880996317
35,7.16,4.47,1.62,0.71,7.99,116,66,Moderate,1,0,0,0.8505585404247848
32,10.38,3.83,3.14,1.25,8.42,114,31,Moderate,2,1,0,0.6714835576605437
26,5.65,0.58,0.56,3.18,5.12,23,111,Low,2,0,0,0.20176987579294234
31,8.66,3.54,3.34,3.39,6.22,70,57,Moderate,1,0,1,0.7944571830880851
21,3.79,1.86,2.99,3.02,5.53,172,143,Low,1,1,0,1.2796830396614671
26,10.65,5.81,1.73,5.42,5.1,76,22,High,2,1,0,0.7079811541801733
27,11.46,3.28,0.81,5.48,6.78,210,31,High,1,0,0,0.3568935116148768
19,6.2,2.06,1.9,1.85,8.06,94,140,Low,0,0,1,0.6387095744016815
27,6.0,3.84,3.65,3.56,7.15,65,62,Low,1,0,1,1.2483331252778125
27,3.24,4.08,1.12,1.17,4.54,96,177,Moderate,1,0,0,1.6049377762537727
32,7.74,4.9,1.49,3.61,8.26,28,103,High,2,1,0,0.825581288684588
31,8.35,5.17,0.86,3.62,8.11,207,17,High,2,0,1,0.7221556021370538
29,11.48,3.77,3.44,1.51,7.38,122,67,Moderate,1,1,0,0.6280487257797277
29,4.42,2.49,2.88,3.19,4.64,76,39,Low,0,0,0,1.2149318518253729
21,7.41,4.17,1.46,1.58,5.14,95,159,Moderate,0,0,0,0.7597839730386001
31,8.21,2.21,2.21,5.37,6.64,137,32,High,2,0,1,0.5383677785179319
34,9.13,0.96,0.23,2.42,8.19,157,59,Moderate,0,0,1,0.130339525702133
31,10.07,1.6,3.11,5.21,6.44,216,54,High,2,0,1,0.4677258721225549
35,8.95,4.37,2.23,1.34,7.63,143,99,High,0,1,0,0.7374300852033425
19,9.24,2.92,3.78,5.7,4.66,118,111,High,0,0,1,0.7251081466333175
30,7.66,3.61,1.1,0.93,5.79,166,75,Moderate,0,0,0,0.6148824262555579
35,5.86,5.8,0.68,4.62,5.06,152,25,Moderate,2,0,0,1.1058018590781808
25,4.53,4.27,2.96,3.52,8.4,57,167,High,1,1,0,1.5960261377425742
24,9.26,0.84,1.76,4.97,8.1,151,127,High,2,0,1,0.2807775074754312
28,11.58,2.19,3.48,0.66,6.59,94,101,High,1,0,0,0.48963726341647124
21,8.83,2.11,1.68,5.12,8.21,108,40,Moderate,0,1,0,0.42921852443731323
23,10.97,1.72,3.14,5.39,7.68,70,25,High,2,0,1,0.44302639534855104
34,10.32,2.72,0.22,6.0,5.34,241,101,High,2,0,0,0.28488369332522356
19,11.43,3.67,2.7,0.61,8.71,202,52,High,0,0,0,0.557305288074778
29,10.74,4.54,0.54,4.7,5.65,89,42,Moderate,1,0,1,0.47299809376181623
26,3.13,4.64,1.04,3.63,6.84,151,68,Moderate,1,1,0,1.8146959058479533
20,7.97,4.28,0.03,3.33,4.98,181,70,Moderate,2,0,1,0.5407778493377856
22,7.29,3.62,2.02,3.67,5.49,235,42,Low,2,1,0,0.7736624453137936
31,5.99,1.04,2.1,0.91,7.82,136,122,Low,0,0,1,0.5242069241724667
32,9.15,2.26,0.5,2.76,5.88,220,37,Moderate,2,0,1,0.3016393112962501
21,11.16,5.93,1.61,2.9,8.07,40,139,Moderate,0,1,0,0.6756271796032993
32,11.11,3.63,0.46,2.29,7.71,223,140,High,1,0,0,0.36813678054574434
25,11.57,2.83,1.48,1.01,6.83,52,97,Moderate,1,0,0,0.3725150931274769
24,8.37,3.01,1.88,4.72,5.63,197,64,Moderate,2,0,0,0.5842293208806069
21,5.11,2.34,0.75,2.06,4.56,141,94,Low,1,0,0,0.6046965548539031
27,8.81,2.13,2.8,2.18,5.64,56,44,Moderate,1,1,0,0.5595913099215312
22,11.05,5.48,2.04,5.67,8.81,91,25,Moderate,1,1,0,0.6805429248377444
28,3.6,2.21,2.66,2.55,6.95,189,121,Low,1,0,1,1.3527774020062773
33,10.1,2.11,3.54,0.93,5.89,62,101,High,2,1,0,0.5594058852073382
18,6.82,4.77,3.31,1.24,7.79,178,129,High,1,1,0,1.184750559420739
19,10.89,5.0,2.53,5.27,8.51,79,69,High,1,0,0,0.69145999160147
27,10.62,0.68,2.94,5.96,7.01,71,164,Moderate,0,0,1,0.340866257922198
19,11.12,1.7,3.67,2.01,7.3,82,100,High,2,0,1,0.482913625637264
21,11.28,3.17,2.75,5.57,8.17,33,69,High,0,0,0,0.5248226485086305
27,11.11,4.36,0.39,5.7,8.69,141,145,High,1,0,0,0.4275427157927349
34,8.63,4.49,2.48,5.34,6.59,168,137,High,1,0,1,0.8076476468542704
27,6.75,4.06,2.45,5.62,7.15,65,72,Moderate,2,1,0,0.9644443015638071
35,10.74,5.8,2.89,4.55,5.42,54,141,High,1,0,1,0.8091246918878313
34,5.72,0.6,0.92,5.68,8.73,104,30,Low,0,0,0,0.2657342192772344
21,3.87,4.65,0.16,2.94,6.33,236,39,High,0,1,0,1.2428937356863732
27,8.4,3.12,0.21,4.42,7.34,165,121,High,0,0,1,0.39642852423469954
23,9.8,3.75,0.21,4.75,5.43,128,153,High,0,0,0,0.40408159142024574
33,6.39,1.12,2.55,5.22,6.01,181,97,Low,0,1,0,0.5743348083983085
29,9.67,5.64,3.66,3.95,7.58,97,157,Moderate,2,1,0,0.9617372324987351
23,10.83,5.52,0.13,4.71,7.1,30,94,High,0,1,0,0.5216989361312154
32,3.29,2.72,1.01,5.36,8.09,205,78,Low,0,0,0,1.1337382572224144
20,5.63,3.94,0.5,3.32,8.54,243,115,Low,0,0,1,0.7886321867438388
27,9.55,5.79,2.57,1.48,4.66,46,141,Moderate,1,0,1,0.8753925784929236
28,11.04,5.47,3.07,5.92,7.79,145,160,Moderate,0,0,0,0.7735506545696871
19,8.96,4.5,1.1,2.64,4.86,250,122,Moderate,2,0,1,0.6249999302455435
30,6.53,3.15,1.11,3.16,8.95,101,151,Low,1,1,0,0.6523735601265604
32,7.6,4.33,1.79,1.03,8.48,138,46,Moderate,2,0,0,0.8052630519390721
30,9.49,3.13,2.66,4.64,6.7,22,15,High,2,1,0,0.6101158471953797
26,5.75,1.51,2.02,5.16,8.77,20,17,Low,2,0,0,0.6139129367107936
27,6.81,5.73,3.33,2.19,7.19,188,153,High,2,0,1,1.3303962804117064
26,8.42,1.56,0.71,1.65,7.12,62,111,Moderate,1,0,1,0.2695961675063934
24,7.23,2.55,3.95,4.86,6.89,221,88,Moderate,2,1,0,0.8990316875474844
18,8.22,1.93,3.81,2.08,4.58,149,43,High,0,0,0,0.6982967520320253
29,3.17,0.92,0.65,2.66,7.89,197,110,Low,0,0,0,0.4952679825653052
